 2.53  5.72e-006  4.04e-006
 2.54  3.78e-007  3.78e-007
 2.55  2.08e-007  2.08e-007
 2.56  2.27e-007  2.27e-007
 2.57  7.59e-006  5.36e-006
 2.58  5.35e-006  3.78e-006
 2.59  3.50e-006  2.47e-006
 2.60  2.37e-006  2.37e-006
 2.61  3.58e-004  1.91e-004
 2.62  1.18e-003  7.46e-004
 2.63  9.28e-004  4.96e-004
 2.64  7.51e-004  4.01e-004
 2.65  8.19e-004  4.37e-004
 2.66  8.86e-004  4.70e-004
 2.67  1.05e-003  5.61e-004
 2.68  3.39e-004  2.40e-004
 2.69  5.17e-004  3.65e-004
 2.70  8.18e-004  5.78e-004
 2.71  8.73e-003  9.29e-004
 2.72  7.73e-003  6.42e-004
 2.73  4.60e-003  2.93e-004
 2.74  3.44e-003  4.07e-004
 2.75  7.40e-003  4.75e-004
 2.76  1.38e-002  8.11e-004
 2.77  2.35e-002  2.12e-003
 2.78  4.52e-002  4.88e-003
 2.79  8.88e-002  9.10e-003
 2.80  1.55e-001  1.28e-002
 2.81  2.30e-001  1.35e-002
 2.82  2.84e-001  1.09e-002
 2.83  3.07e-001  8.29e-003
 2.84  3.04e-001  7.03e-003
 2.85  2.94e-001  5.97e-003
 2.86  2.82e-001  5.26e-003
 2.87  2.68e-001  4.98e-003
 2.88  2.55e-001  4.58e-003
 2.89  2.54e-001  4.38e-003
 2.90  2.66e-001  5.20e-003
 2.91  2.89e-001  6.78e-003
 2.92  3.15e-001  7.53e-003
 2.93  3.38e-001  7.23e-003
 2.94  3.57e-001  6.94e-003
 2.95  3.74e-001  6.66e-003
 2.96  3.89e-001  6.50e-003
 2.97  4.05e-001  6.66e-003
 2.98  4.21e-001  6.86e-003
 2.99  4.33e-001  6.59e-003
 3.00  4.37e-001  6.12e-003
 3.01  4.41e-001  5.84e-003
 3.02  4.46e-001  5.34e-003
 3.03  4.45e-001  4.66e-003
 3.04  4.38e-001  4.08e-003
 3.05  4.28e-001  3.86e-003
 3.06  4.15e-001  3.66e-003
 3.07  4.00e-001  3.72e-003
 3.08  3.82e-001  3.88e-003
 3.09  3.67e-001  3.95e-003
 3.10  3.59e-001  3.75e-003
 3.11  3.68e-001  3.21e-003
 3.12  3.95e-001  4.40e-003
 3.13  4.37e-001  5.97e-003
 3.14  4.77e-001  5.75e-003
 3.15  5.07e-001  5.06e-003
 3.16  5.28e-001  4.98e-003
 3.17  5.44e-001  5.41e-003
 3.18  5.59e-001  5.59e-003
 3.19  5.72e-001  5.36e-003
 3.20  5.83e-001  5.41e-003
 3.21  5.90e-001  5.53e-003
 3.22  5.97e-001  5.46e-003
 3.23  6.02e-001  4.67e-003
 3.24  6.06e-001  3.58e-003
 3.25  6.03e-001  3.52e-003
 3.26  5.98e-001  4.81e-003
 3.27  5.96e-001  5.41e-003
 3.28  6.00e-001  4.74e-003
 3.29  6.18e-001  3.67e-003
 3.30  6.53e-001  4.84e-003
 3.31  6.99e-001  6.53e-003
 3.32  7.48e-001  7.61e-003
 3.33  7.92e-001  9.07e-003
 3.34  8.22e-001  1.01e-002
 3.35  8.40e-001  1.07e-002
 3.36  8.40e-001  1.10e-002
 3.37  8.26e-001  1.17e-002
 3.38  8.10e-001  1.30e-002
 3.39  7.90e-001  1.45e-002
 3.40  7.69e-001  1.55e-002
 3.41  7.58e-001  1.55e-002
 3.42  7.75e-001  1.51e-002
 3.43  8.21e-001  1.58e-002
 3.44  8.83e-001  1.68e-002
 3.45  9.40e-001  1.70e-002
 3.46  9.76e-001  1.69e-002
 3.47  9.95e-001  1.71e-002
 3.48  1.00e+000  1.70e-002
 3.49  9.98e-001  1.64e-002
 3.50  9.98e-001  1.57e-002
 3.51  9.97e-001  1.51e-002
 3.52  9.97e-001  1.46e-002
 3.53  9.96e-001  1.39e-002
 3.54  9.88e-001  1.34e-002
 3.55  9.75e-001  1.32e-002
 3.56  9.57e-001  1.34e-002
 3.57  9.36e-001  1.46e-002
 3.58  9.15e-001  1.55e-002
 3.59  9.03e-001  1.47e-002
 3.60  9.00e-001  1.30e-002
 3.61  9.14e-001  1.24e-002
 3.62  9.36e-001  1.29e-002
 3.63  9.58e-001  1.32e-002
 3.64  9.70e-001  1.34e-002
 3.65  9.75e-001  1.36e-002
 3.66  9.75e-001  1.39e-002
 3.67  9.76e-001  1.43e-002
 3.68  9.75e-001  1.45e-002
 3.69  9.74e-001  1.48e-002
 3.70  9.73e-001  1.55e-002
 3.71  9.74e-001  1.60e-002
 3.72  9.74e-001  1.64e-002
 3.73  9.67e-001  1.69e-002
 3.74  9.39e-001  1.78e-002
 3.75  8.84e-001  1.96e-002
 3.76  7.98e-001  2.23e-002
 3.77  6.83e-001  2.49e-002
 3.78  5.48e-001  2.60e-002
 3.79  4.07e-001  2.48e-002
 3.80  2.82e-001  2.15e-002
 3.81  1.85e-001  1.70e-002
 3.82  1.16e-001  1.23e-002
 3.83  7.08e-002  8.12e-003
 3.84  4.36e-002  4.97e-003
 3.85  2.75e-002  2.87e-003
 3.86  1.76e-002  1.55e-003
 3.87  1.10e-002  7.66e-004
 3.88  6.75e-003  4.50e-004
 3.89  4.79e-003  8.32e-004
 3.90  3.99e-003  1.11e-003
 3.91  3.14e-003  1.67e-003
 3.92  2.38e-003  1.27e-003
 3.93  2.26e-003  1.20e-003
 3.94  1.81e-003  9.68e-004
 3.95  1.51e-003  8.07e-004
 3.96  1.13e-003  6.05e-004
 3.97  6.55e-004  3.50e-004
 3.98  3.55e-004  1.90e-004
 3.99  4.29e-005  2.29e-005
 4.00  1.00e-004  1.00e-004
 4.01  4.40e-005  2.78e-005
 4.02  2.91e-005  2.06e-005
 4.03  1.36e-005  1.36e-005
 4.04  7.51e-006  7.51e-006
 4.05  5.09e-006  5.09e-006
 4.06  1.25e-005  8.83e-006
 4.07  1.17e-006  8.29e-007
 4.08  8.34e-006  5.90e-006
 4.09  7.67e-006  5.42e-006
 4.10  1.47e-006  1.47e-006
