0 0
55556 0.002464
55534 0.000872
55512 3.7e-05
55491 0.00078
55469 -0.00011
55448 -0.001335
55426 7.9e-05
55405 0.002004
55383 0.003093
55362 0.002243
55340 0.002266
55319 0.001124
55298 -0.001194
55276 -0.000909
55255 -0.00034
55233 0.000893
55212 0.004109
55191 0.001931
55169 0.000782
55148 0.004648
55127 0.001177
55106 -0.002331
55084 -0.004785
55063 -0.001295
55042 0.001137
55021 0.002301
54999 0.000963
54978 0.0003
54957 -0.000298
54936 -0.001151
54915 -0.002417
54894 -0.00237
54873 -0.000779
54852 0.003384
54831 0.003656
54810 0.002341
54789 0.003179
54768 0.000994
54747 -0.00102
54726 -0.001195
54705 -0.000685
54684 0.000108
54663 0.000881
54642 -0.00155
54621 -0.003041
54600 -0.00357
54579 -0.002507
54558 -0.001968
54538 -0.001079
54517 0.00068
54496 0.001496
54475 0.001921
54454 0.001998
54434 0.001712
54413 0.000506
54392 -0.000871
54371 -0.001156
54351 -0.002115
54330 -0.001954
54309 0.000418
54289 0.002142
54268 0.002136
54248 0.000748
54227 0.001869
54206 0.001359
54186 -0.000108
54165 -0.001906
54145 -0.001537
54124 -0.000923
54104 -0.000818
54083 9.3e-05
54063 0.000814
54042 0.001243
54022 0.000994
54002 0
53970 -0.000798
53949 0.000331
53929 0.000386
53909 0.000643
53888 0.001672
53868 0.000468
53848 -0.000244
53827 -0.00041
53807 -0.000482
53787 0.001176
53767 0.002815
53746 0.001677
53726 0.002559
53706 0.001824
53686 -0.002249
53666 -0.002254
53645 -0.003033
53625 -0.004277
53605 -0.001973
53585 0.001212
53565 0.003465
53545 0.001559
53525 0.000919
53505 -3.4e-05
53485 -0.001932
53465 -0.001478
53445 -0.00131
53425 -0.001052
53405 0.002902
53385 0.002627
53365 0.000625
53345 -0.000513
53325 -0.000299
53305 -0.000519
53285 -0.001839
53265 -5.1e-05
53246 0.001944
53226 0.003821
53206 0.003982
53186 0.001523
53166 -0.001306
53146 -0.001661
53127 -0.002757
53107 -0.003126
53087 -0.002168
53067 0.000975
53048 0.003004
53028 0.003733
53008 0.001933
52989 -0.000656
52969 -0.00326
52949 -0.004887
52930 -0.002489
52910 0.000174
52891 0.001972
52871 0.000527
52851 -0.000466
52832 -0.001333
52812 -0.004359
52793 -0.00451
52773 -0.002939
52754 -4.7e-05
52734 0.000943
52715 0.001668
52695 0.002517
52676 0.000297
52657 -0.001318
52637 -0.002115
52618 -0.000877
52598 -0.000457
52579 -0.000512
52560 -0.000904
52540 0.000503
52521 0.001824
52502 0.002562
52482 0.000413
52463 -0.000715
52444 -0.000569
52425 0.002361
52405 0.001396
52386 0.000257
52367 0.002993
52348 0.00151
52329 -0.000438
52309 -0.002075
52290 -0.00197
52271 -0.000554
52252 0.001836
52233 0.004065
52214 0.005045
52195 0.00475
52176 0.002491
52157 -0.00107
52138 -0.002831
52119 -0.001874
52100 -0.002379
52081 -0.000251
52062 0.003304
52043 0.003679
52024 0.003987
52005 0.002985
51986 -0.001175
51967 -0.001771
51948 -0.002095
51929 -0.002835
51910 -0.00142
51891 0.000964
51873 0.003106
51854 0.000226
51835 -0.001434
51816 -0.002264
51797 -0.002194
51778 -0.000267
51760 0.001124
51741 0.001516
51722 0.004671
51704 0.005203
51685 0.003473
51666 -0.000533
51647 -0.00126
51629 -0.000912
51610 -0.000913
51591 0.001567
51573 0.003227
51554 0.003396
51536 0.003857
51517 0.002172
51498 -0.000768
51480 -0.0024
51461 -0.002223
51443 -0.000465
51424 0.003333
51406 0.004497
51387 0.00459
51369 0.003869
51350 0.00256
51332 0.001076
51313 -9.8e-05
51295 0.000831
51277 -0.000914
51258 -0.001469
51240 0.002631
51221 0.004194
51203 0.002536
51185 -0.002465
51166 -0.00321
51148 -0.002999
51130 -0.002296
51111 -0.002294
51093 0.000811
51075 0.003092
51057 0.001319
51038 0.001937
51020 0.001211
51002 -0.001426
50984 -0.002958
50966 -0.003548
50947 -0.00259
50929 0.002561
50911 0.003585
50893 0.002804
50875 0.000994
50857 -0.002509
50839 -0.003536
50820 -0.001676
50802 -0.002933
50784 -0.000614
50766 0.003036
50748 0.002754
50730 0.002688
50712 0.002258
50694 0.000943
50676 -0.000725
50658 -0.000854
50640 0.000792
50622 0.002498
50604 0.003742
50586 0.004902
50569 0.006942
50551 0.003571
50533 -7.3e-05
50515 -0.000748
50497 -0.000295
50479 0.001185
50461 0.003557
50444 0.004366
50426 0.004939
50408 0.004696
50390 0.00166
50372 -0.000295
50355 -0.001439
50337 -0.001623
50319 -0.000329
50301 0.002403
50284 0.006091
50266 0.00336
50248 0.001444
50231 -0.000482
50213 -0.004406
50195 -0.002299
50178 7e-05
50160 -0.000464
50142 0.002779
50125 0.004196
50107 0.003229
50090 0.00058
50072 -0.000295
50055 -0.000585
50037 -0.002666
50020 -0.001299
50002 0.001025
49985 0.003347
49967 0.000475
49950 0.000634
49932 0.002911
49915 0.000383
49897 -0.001079
49880 -0.001258
49862 0.000868
49845 0.003612
49828 0.005225
49810 0.00493
49793 0.004188
49776 0.001611
49758 -0.002294
49741 -0.004417
49724 -0.003514
49706 -0.001601
49689 -0.000807
49672 0.000466
49654 0.000109
49637 -0.00286
49620 -0.001222
49603 0.001559
49585 0.004617
49568 0.0033
49551 0.004485
49534 0.006926
49517 0.009679
49500 0.00762
49482 0.004677
49465 0.001882
49448 0.001699
49431 0.000711
49414 -0.000905
49397 -0.001594
49380 -0.004868
49363 -0.007806
49346 -0.006337
49329 -0.001689
49312 0.00092
49295 -0.000528
49277 0.00224
49260 0.004414
49244 0.005798
49227 0.005702
49210 0.005743
49193 0.005373
49176 0.00364
49159 0.003793
49142 0.004022
49125 0.003779
49108 0.001876
49091 0.000806
49074 0.000735
49057 0.002622
49041 0.002939
49024 0.003443
49007 0.00655
48990 0.006416
48973 0.00625
48957 0.007029
48940 0.006114
48923 0.006351
48906 0.007573
48890 0.008625
48873 0.009315
48856 0.009784
48839 0.010095
48823 0.009787
48806 0.010779
48789 0.013888
48773 0.014245
48756 0.015813
48739 0.018263
48723 0.019173
48706 0.020433
48690 0.022397
48673 0.0259
48656 0.026922
48640 0.027899
48623 0.029571
48607 0.029811
48590 0.030131
48574 0.031261
48557 0.037752
48541 0.042323
48524 0.045061
48508 0.045092
48491 0.054318
48475 0.063257
48458 0.068983
48442 0.074168
48425 0.081954
48409 0.091539
48393 0.098362
48376 0.108639
48360 0.119508
48343 0.127474
48327 0.13899
48311 0.151208
48294 0.163353
48278 0.175481
48262 0.191279
48245 0.209792
48229 0.226181
48213 0.24166
48197 0.258486
48180 0.279914
48164 0.304743
48148 0.328265
48132 0.348891
48115 0.371477
48099 0.396103
48083 0.421771
48067 0.44412
48051 0.467966
48035 0.49209
48018 0.514805
48002 0.53871
47986 0.563989
47970 0.590767
47954 0.610515
47938 0.630061
47922 0.649794
47906 0.670762
47890 0.691927
47874 0.7126
47857 0.731523
47841 0.749293
47825 0.765933
47809 0.781188
47793 0.792832
47777 0.804001
47761 0.814928
47746 0.826348
47730 0.837243
47714 0.847167
47698 0.855082
47682 0.863163
47666 0.869667
47650 0.873765
47634 0.88014
47618 0.885995
