  1.443300  0.00000000
  1.455500  0.01130662
  1.462700  0.03382868
  1.468900  0.08159169
  1.480000  0.24612747
  1.497800  0.77004608
  1.500000  0.82073036
  1.504500  0.82314682
  1.513500  0.83788208
  1.518000  0.84677483
  1.529200  0.88575111
  1.535700  0.88291664
  1.549200  0.85996643
  1.553500  0.85995949
  1.571900  0.86520782
  1.592100  0.87283333
  1.609000  0.87399727
  1.620200  0.89966148
  1.642700  0.81513557
  1.653300  0.81709839
  1.673300  0.87528709
  1.683600  0.87424072
  1.700000  0.86596039
  1.712700  0.86861832
  1.719800  0.85054771
  1.737100  0.78558357
  1.744400  0.78208626
  1.754900  0.79980522
  1.758900  0.81229370
  1.765900  0.74677246
  1.772500  0.68908279
  1.787900  0.19099644
  1.794500  0.06466859
  1.802600  0.02021544
  1.808900  0.00566167
  1.822200  0.00000000
