0 0
19964 0.0006561
19959 0.0005798
19954 0.0004883
19949 0.0003968
19944 0.0003205
19939 0.0003205
19934 0.0003205
19929 0.0003205
19924 0.0003205
19919 0.000229
19914 0.0001528
19909 7.65e-05
19904 7.65e-05
19899 0.0001528
19894 0.0003206
19889 0.0003969
19884 0.0003969
19879 0.0003969
19874 0.0002291
19869 0.0001529
19864 0.0001529
19859 7.66e-05
19854 7.66e-05
19849 0.0001529
19844 0.0001529
19839 0.0001529
19834 0.0002291
19829 0.0002291
19824 0.0001529
19819 0.0001529
19814 0.0001529
19809 7.66e-05
19804 7.66e-05
19799 7.66e-05
19794 1e-07
19789 7.63e-05
19784 7.63e-05
19779 7.63e-05
19774 7.63e-05
19769 1e-07
19764 1e-07
19759 7.63e-05
19754 0.0001526
19749 0.0001526
19744 0.0001526
19739 1e-07
19734 1e-07
19729 1e-07
19724 -7.61e-05
19719 1e-07
19714 -7.61e-05
19709 -7.61e-05
19704 7.64e-05
19699 7.64e-05
19694 7.64e-05
19689 7.64e-05
19685 2e-07
19680 7.64e-05
19675 7.64e-05
19670 7.64e-05
19665 7.64e-05
19660 2e-07
19655 7.64e-05
19650 7.64e-05
19645 0.0001527
19640 0.0002289
19635 0.0002289
19630 0.0003052
19625 0.0003052
19620 0.0003052
19615 0.0003814
19610 0.0003814
19605 0.0003814
19600 0.0003052
19595 0.0001527
19590 0.0001527
19585 0.0001527
19580 0.0001527
19575 0.0002289
19570 0.0002289
19565 0.0002137
19560 0.00029
19555 0.00029
19550 0.0002137
19545 0.0001375
19540 0.0001375
19535 6.13e-05
19530 0.0001375
19525 0.0002137
19520 0.0002137
19515 0.0002137
19510 0.0001375
19505 6.13e-05
19500 3e-07
19495 6.13e-05
19490 0.0001375
19485 0.0001375
19480 0.0002137
19475 0.0002137
19470 0.0002137
19465 0.00029
19460 0.0002899
19455 0.0002136
19450 0.0001374
19445 0.0001374
19440 6.12e-05
19435 0.0001374
19430 0.0001374
19425 1e-07
19420 -7.61e-05
19415 -0.0001524
19410 -0.0001524
19405 -0.0001524
19400 1e-07
19395 6.11e-05
19390 6.11e-05
19385 0.0001373
19380 0
19375 0
19370 6.1e-05
19365 0.0001372
19360 0.0002134
19355 0.0002134
19350 0.0001372
19345 6.1e-05
19340 6.1e-05
19335 0
19330 0
19325 6.1e-05
19320 0.0001372
19315 0.0002134
19310 0.0002899
19305 0.0002136
19300 0.0001374
19295 0.0001374
19290 6.12e-05
19285 6.12e-05
19280 0.0001374
19275 0.0001374
19270 0.0001984
19265 0.0001984
19260 0.0001984
19255 0.0002136
19250 0.0001374
19245 0.0001374
19240 6.12e-05
19235 -7.61e-05
19230 -0.0001524
19225 -0.0001524
19220 -7.61e-05
19215 6.12e-05
19210 0.0001985
19205 0.0001985
19200 0.0001985
19195 0.0001985
19190 0.0001375
19185 0.0001375
19180 6.13e-05
19175 6.13e-05
19170 6.13e-05
19165 6.13e-05
19160 6.13e-05
19155 7.65e-05
19150 0.0001528
19145 0.0001526
19140 0.0001526
19135 0.0001374
19131 0.0001374
19126 0.0001374
19121 0.0001374
19116 6.12e-05
19111 2e-07
19106 6.12e-05
19101 6.12e-05
19096 6.12e-05
19091 0.0001374
19086 7.64e-05
19081 0.0001374
19076 0.0002136
19071 0.0001374
19066 0.0002899
19061 0.0002136
19056 0.0001374
19051 0.0001374
19046 1e-07
19041 -7.61e-05
19036 -7.61e-05
19031 7.64e-05
19026 7.64e-05
19021 6.12e-05
19016 6.12e-05
19011 -9.13e-05
19006 -9.15e-05
19001 7.63e-05
