 4.88  9.93e-001  7.57e-003
 4.89  9.95e-001  6.75e-003
 4.90  9.97e-001  6.27e-003
 4.91  9.97e-001  5.85e-003
 4.92  9.99e-001  5.83e-003
 4.93  1.00e+000  5.76e-003
 4.94  9.99e-001  5.63e-003
 4.95  9.97e-001  5.37e-003
 4.96  9.95e-001  4.86e-003
 4.97  9.91e-001  4.69e-003
 4.98  9.86e-001  4.85e-003
 4.99  9.81e-001  5.57e-003
 5.00  9.71e-001  6.56e-003
 5.01  9.63e-001  7.50e-003
 5.02  9.52e-001  8.42e-003
 5.03  9.41e-001  8.77e-003
 5.04  9.30e-001  8.87e-003
 5.05  9.19e-001  8.64e-003
 5.06  9.08e-001  8.27e-003
 5.07  8.97e-001  7.91e-003
 5.08  8.87e-001  7.55e-003
 5.09  8.77e-001  7.17e-003
 5.10  8.67e-001  6.82e-003
 5.11  8.54e-001  6.79e-003
 5.12  8.41e-001  6.80e-003
 5.13  8.21e-001  7.31e-003
 5.14  7.99e-001  8.03e-003
 5.15  7.64e-001  9.20e-003
 5.16  7.27e-001  1.04e-002
 5.17  6.76e-001  1.17e-002
 5.18  6.20e-001  1.28e-002
 5.19  5.56e-001  1.35e-002
 5.20  4.86e-001  1.38e-002
 5.21  4.17e-001  1.37e-002
 5.22  3.47e-001  1.30e-002
 5.23  2.84e-001  1.20e-002
 5.24  2.26e-001  1.06e-002
 5.25  1.75e-001  9.07e-003
 5.26  1.35e-001  7.72e-003
 5.27  9.92e-002  6.19e-003
 5.28  7.59e-002  5.17e-003
 5.29  5.32e-002  3.93e-003
 5.30  4.07e-002  3.30e-003
 5.31  2.84e-002  2.50e-003
 5.32  2.11e-002  2.05e-003
 5.33  1.47e-002  1.58e-003
 5.34  1.04e-002  1.27e-003
 5.35  7.23e-003  9.93e-004
 5.36  4.04e-003  2.86e-003
 5.37  3.05e-003  2.15e-003
 5.38  2.27e-003  1.61e-003
 5.39  1.74e-003  1.23e-003
 5.40  1.29e-003  9.12e-004
 5.41  9.72e-004  6.88e-004
 5.42  7.39e-004  5.22e-004
 5.43  5.49e-004  3.88e-004
 5.44  3.92e-004  2.77e-004
 5.45  3.10e-004  2.20e-004
 5.46  2.15e-004  1.52e-004
 5.47  2.78e-004  1.56e-004
 5.48  3.15e-004  1.77e-004
 5.49  3.14e-004  1.76e-004
 5.50  2.59e-004  1.46e-004
 5.51  2.25e-004  1.27e-004
 5.52  1.96e-004  1.10e-004
 5.53  1.50e-004  8.44e-005
 5.54  1.33e-004  7.50e-005
 5.55  1.04e-004  5.87e-005
 5.56  6.05e-005  3.40e-005
 5.57  5.74e-005  3.23e-005
 5.58  4.78e-005  2.69e-005
 5.59  3.56e-005  2.01e-005
 5.60  2.78e-005  1.57e-005
 5.61  1.29e-005  7.24e-006
 5.62  1.83e-005  1.03e-005
 5.63  1.77e-005  9.97e-006
 5.64  1.14e-005  6.43e-006
 5.65  9.49e-006  5.34e-006
 5.66  7.20e-006  4.04e-006
 5.67  3.00e-006  1.68e-006
 5.68  8.23e-008  5.83e-008
 5.69  1.90e-007  1.34e-007
 5.70  1.66e-007  1.17e-007
 5.71  2.66e-005  2.82e-005
 5.72  4.90e-005  1.12e-004
 5.73  3.26e-008  2.19e-008
 5.74  3.61e-008  2.38e-008
 5.75  1.38e-007  9.02e-008
 5.76  1.97e-007  1.23e-007
 5.77  4.42e-005  7.81e-005
 5.78  1.51e-008  1.01e-008
 5.79  6.07e-005  1.36e-004
 5.80  5.25e-005  9.96e-005
 5.81  4.73e-005  8.18e-005
 5.82  2.88e-008  1.86e-008
 5.83  4.45e-005  7.30e-005
 5.84  5.44e-005  1.05e-004
 5.85  2.82e-008  1.91e-008
 5.86  5.39e-005  1.05e-004
 5.87  4.11e-005  6.22e-005
 5.88  2.89e-005  3.31e-005
 5.89  1.30e-005  7.82e-006
 5.90  9.89e-006  4.11e-006
 5.91  7.53e-006  2.57e-006
 5.92  5.40e-006  1.42e-006
 5.93  4.30e-006  1.04e-006
 5.94  3.85e-006  8.86e-007
 5.95  3.55e-006  7.90e-007
 5.96  3.24e-006  6.93e-007
 5.97  1.65e-006  3.31e-007
 5.98  1.28e-006  2.53e-007
 5.99  1.14e-006  2.22e-007
 6.00  1.02e-006  1.99e-007
 6.01  1.11e-006  2.13e-007
 6.02  9.24e-007  1.75e-007
 6.03  7.39e-007  1.41e-007
 6.04  5.71e-007  1.12e-007
 6.05  4.58e-007  9.06e-008
 6.06  3.96e-007  7.83e-008
 6.07  3.76e-007  7.34e-008
 6.08  3.70e-007  7.16e-008
 6.09  3.93e-007  7.60e-008
 6.10  4.04e-007  7.81e-008
