20.75  9.02e-001  2.93e-002
20.76  8.96e-001  2.92e-002
20.77  8.90e-001  2.93e-002
20.78  8.83e-001  2.95e-002
20.79  8.84e-001  2.98e-002
20.80  8.84e-001  3.01e-002
20.81  8.88e-001  3.02e-002
20.82  8.88e-001  3.03e-002
20.83  8.92e-001  3.00e-002
20.84  8.96e-001  2.97e-002
20.85  8.96e-001  2.94e-002
20.86  8.93e-001  2.91e-002
20.87  8.94e-001  2.93e-002
20.88  8.94e-001  2.96e-002
20.89  8.95e-001  3.02e-002
20.90  8.98e-001  3.10e-002
20.91  8.99e-001  3.16e-002
20.92  9.02e-001  3.23e-002
20.93  9.03e-001  3.29e-002
20.94  9.03e-001  3.29e-002
20.95  8.97e-001  3.30e-002
20.96  8.91e-001  3.30e-002
20.97  8.85e-001  3.23e-002
20.98  8.76e-001  3.13e-002
20.99  8.66e-001  3.03e-002
21.00  8.63e-001  2.91e-002
21.01  8.57e-001  2.80e-002
21.02  8.61e-001  2.70e-002
21.03  8.61e-001  2.61e-002
21.04  8.68e-001  2.64e-002
21.05  8.75e-001  2.67e-002
21.06  8.79e-001  2.82e-002
21.07  8.86e-001  3.02e-002
21.08  8.93e-001  3.24e-002
21.09  8.97e-001  3.51e-002
21.10  9.04e-001  3.71e-002
21.11  9.11e-001  3.95e-002
21.12  9.18e-001  4.08e-002
21.13  9.28e-001  4.18e-002
21.14  9.38e-001  4.21e-002
21.15  9.49e-001  4.12e-002
21.16  9.59e-001  3.99e-002
21.17  9.66e-001  3.76e-002
21.18  9.73e-001  3.56e-002
21.19  9.74e-001  3.30e-002
21.20  9.74e-001  3.10e-002
21.21  9.74e-001  2.99e-002
21.22  9.75e-001  2.91e-002
21.23  9.79e-001  2.98e-002
21.24  9.79e-001  3.15e-002
21.25  9.83e-001  3.38e-002
21.26  9.90e-001  3.64e-002
21.27  9.94e-001  3.94e-002
21.28  9.94e-001  4.18e-002
21.29  9.95e-001  4.38e-002
21.30  9.89e-001  4.51e-002
21.31  9.82e-001  4.65e-002
21.32  9.73e-001  4.68e-002
21.33  9.60e-001  4.68e-002
21.34  9.54e-001  4.62e-002
21.35  9.44e-001  4.49e-002
21.36  9.38e-001  4.29e-002
21.37  9.35e-001  4.03e-002
21.38  9.32e-001  3.73e-002
21.39  9.29e-001  3.46e-002
21.40  9.27e-001  3.19e-002
21.41  9.24e-001  3.00e-002
21.42  9.21e-001  2.82e-002
21.43  9.14e-001  2.72e-002
21.44  9.12e-001  2.62e-002
21.45  9.09e-001  2.55e-002
21.46  9.09e-001  2.49e-002
21.47  9.16e-001  2.44e-002
21.48  9.23e-001  2.41e-002
21.49  9.34e-001  2.39e-002
21.50  9.48e-001  2.40e-002
21.51  9.61e-001  2.42e-002
21.52  9.72e-001  2.53e-002
21.53  9.82e-001  2.66e-002
21.54  9.90e-001  2.81e-002
21.55  9.93e-001  2.97e-002
21.56  9.97e-001  3.10e-002
21.57  9.98e-001  3.17e-002
21.58  9.98e-001  3.23e-002
21.59  9.99e-001  3.23e-002
21.60  9.99e-001  3.23e-002
21.61  1.00e+000  3.19e-002
21.62  1.00e+000  3.16e-002
21.63  9.94e-001  3.12e-002
21.64  9.91e-001  3.08e-002
21.65  9.81e-001  3.02e-002
21.66  9.68e-001  2.95e-002
21.67  9.55e-001  2.87e-002
21.68  9.39e-001  2.75e-002
21.69  9.22e-001  2.64e-002
21.70  9.09e-001  2.54e-002
21.71  8.99e-001  2.45e-002
21.72  8.93e-001  2.44e-002
21.73  8.87e-001  2.47e-002
21.74  8.87e-001  2.55e-002
21.75  8.87e-001  2.68e-002
21.76  8.88e-001  2.82e-002
21.77  8.92e-001  2.97e-002
21.78  8.92e-001  3.13e-002
21.79  8.92e-001  3.24e-002
21.80  8.93e-001  3.35e-002
21.81  8.97e-001  3.39e-002
21.82  9.04e-001  3.43e-002
21.83  9.11e-001  3.39e-002
21.84  9.25e-001  3.32e-002
21.85  9.36e-001  3.24e-002
21.86  9.53e-001  3.18e-002
21.87  9.71e-001  3.12e-002
21.88  9.81e-001  3.09e-002
21.89  9.92e-001  3.09e-002
21.90  9.99e-001  3.09e-002
21.91  9.96e-001  3.10e-002
21.92  9.93e-001  3.11e-002
21.93  9.87e-001  3.17e-002
21.94  9.77e-001  3.22e-002
21.95  9.71e-001  3.31e-002
21.96  9.64e-001  3.41e-002
21.97  9.58e-001  3.52e-002
21.98  9.55e-001  3.59e-002
21.99  9.52e-001  3.70e-002
22.00  9.49e-001  3.70e-002
22.01  9.49e-001  3.70e-002
22.02  9.46e-001  3.64e-002
22.03  9.43e-001  3.53e-002
22.04  9.37e-001  3.39e-002
22.05  9.34e-001  3.20e-002
22.06  9.28e-001  3.00e-002
22.07  9.21e-001  2.79e-002
22.08  9.18e-001  2.59e-002
22.09  9.15e-001  2.41e-002
22.10  9.12e-001  2.25e-002
22.11  9.12e-001  2.11e-002
22.12  9.09e-001  1.99e-002
22.13  9.10e-001  1.89e-002
22.14  9.07e-001  1.83e-002
22.15  9.00e-001  1.78e-002
22.16  8.97e-001  1.77e-002
22.17  8.91e-001  1.78e-002
22.18  8.84e-001  1.81e-002
22.19  8.81e-001  1.89e-002
22.20  8.75e-001  1.99e-002
22.21  8.72e-001  2.09e-002
22.22  8.72e-001  2.20e-002
22.23  8.72e-001  2.25e-002
22.24  8.73e-001  2.26e-002
22.25  8.73e-001  2.26e-002
22.26  8.70e-001  2.17e-002
22.27  8.67e-001  2.09e-002
22.28  8.64e-001  2.01e-002
22.29  8.57e-001  1.93e-002
22.30  8.51e-001  1.89e-002
22.31  8.44e-001  1.88e-002
22.32  8.34e-001  1.87e-002
22.33  8.31e-001  1.94e-002
22.34  8.25e-001  2.02e-002
22.35  8.21e-001  2.12e-002
22.36  8.22e-001  2.23e-002
22.37  8.19e-001  2.34e-002
22.38  8.16e-001  2.41e-002
22.39  8.12e-001  2.48e-002
22.40  8.06e-001  2.47e-002
22.41  7.99e-001  2.44e-002
22.42  7.89e-001  2.37e-002
22.43  7.75e-001  2.25e-002
22.44  7.62e-001  2.13e-002
22.45  7.48e-001  2.01e-002
22.46  7.35e-001  1.90e-002
22.47  7.24e-001  1.81e-002
22.48  7.18e-001  1.75e-002
22.49  7.11e-001  1.70e-002
22.50  7.08e-001  1.70e-002
22.51  7.08e-001  1.70e-002
22.52  7.05e-001  1.73e-002
22.53  7.02e-001  1.78e-002
22.54  6.99e-001  1.83e-002
22.55  6.95e-001  1.86e-002
22.56  6.89e-001  1.89e-002
22.57  6.85e-001  1.89e-002
22.58  6.82e-001  1.88e-002
22.59  6.79e-001  1.88e-002
22.60  6.79e-001  1.88e-002
22.61  6.80e-001  1.88e-002
22.62  6.87e-001  1.90e-002
22.63  6.91e-001  1.93e-002
22.64  6.98e-001  1.96e-002
22.65  7.02e-001  2.00e-002
22.66  7.09e-001  2.03e-002
22.67  7.10e-001  2.05e-002
22.68  7.10e-001  2.06e-002
22.69  7.10e-001  2.05e-002
22.70  7.07e-001  1.99e-002
22.71  7.04e-001  1.94e-002
22.72  7.04e-001  1.82e-002
22.73  7.04e-001  1.69e-002
22.74  7.05e-001  1.57e-002
22.75  7.09e-001  1.46e-002
22.76  7.12e-001  1.36e-002
22.77  7.16e-001  1.34e-002
22.78  7.20e-001  1.33e-002
22.79  7.20e-001  1.33e-002
22.80  7.17e-001  1.36e-002
22.81  7.18e-001  1.38e-002
22.82  7.11e-001  1.44e-002
22.83  7.04e-001  1.50e-002
22.84  6.94e-001  1.58e-002
22.85  6.87e-001  1.68e-002
22.86  6.80e-001  1.79e-002
22.87  6.77e-001  1.83e-002
22.88  6.73e-001  1.87e-002
22.89  6.74e-001  1.89e-002
22.90  6.74e-001  1.88e-002
22.91  6.78e-001  1.88e-002
22.92  6.78e-001  1.94e-002
22.93  6.82e-001  2.03e-002
22.94  6.86e-001  2.14e-002
22.95  6.86e-001  2.28e-002
22.96  6.87e-001  2.43e-002
22.97  6.87e-001  2.54e-002
22.98  6.91e-001  2.63e-002
22.99  6.91e-001  2.70e-002
23.00  6.98e-001  2.69e-002
23.01  7.02e-001  2.68e-002
23.02  7.10e-001  2.63e-002
23.03  7.17e-001  2.56e-002
23.04  7.25e-001  2.49e-002
23.05  7.29e-001  2.48e-002
23.06  7.33e-001  2.47e-002
23.07  7.33e-001  2.44e-002
23.08  7.30e-001  2.41e-002
23.09  7.30e-001  2.38e-002
23.10  7.27e-001  2.23e-002
23.11  7.20e-001  2.08e-002
23.12  7.17e-001  1.92e-002
23.13  7.13e-001  1.77e-002
23.14  7.10e-001  1.61e-002
23.15  7.07e-001  1.52e-002
23.16  7.07e-001  1.45e-002
23.17  7.04e-001  1.38e-002
23.18  6.97e-001  1.32e-002
23.19  6.93e-001  1.27e-002
23.20  6.86e-001  1.24e-002
23.21  6.76e-001  1.22e-002
23.22  6.69e-001  1.19e-002
23.23  6.55e-001  1.18e-002
23.24  6.41e-001  1.16e-002
23.25  6.30e-001  1.15e-002
23.26  6.16e-001  1.14e-002
23.27  6.05e-001  1.13e-002
23.28  5.95e-001  1.14e-002
23.29  5.88e-001  1.16e-002
23.30  5.81e-001  1.18e-002
23.31  5.77e-001  1.24e-002
23.32  5.70e-001  1.29e-002
23.33  5.63e-001  1.35e-002
23.34  5.60e-001  1.42e-002
23.35  5.53e-001  1.48e-002
23.36  5.46e-001  1.50e-002
23.37  5.39e-001  1.50e-002
23.38  5.32e-001  1.49e-002
23.39  5.25e-001  1.43e-002
23.40  5.17e-001  1.38e-002
23.41  5.14e-001  1.33e-002
23.42  5.11e-001  1.29e-002
23.43  5.07e-001  1.25e-002
23.44  5.04e-001  1.23e-002
23.45  5.04e-001  1.20e-002
23.46  5.01e-001  1.18e-002
23.47  4.97e-001  1.16e-002
23.48  4.94e-001  1.14e-002
23.49  4.87e-001  1.13e-002
23.50  4.79e-001  1.14e-002
23.51  4.72e-001  1.15e-002
23.52  4.65e-001  1.16e-002
23.53  4.54e-001  1.18e-002
23.54  4.47e-001  1.20e-002
23.55  4.44e-001  1.21e-002
23.56  4.37e-001  1.23e-002
23.57  4.33e-001  1.25e-002
23.58  4.33e-001  1.26e-002
23.59  4.30e-001  1.28e-002
23.60  4.30e-001  1.28e-002
23.61  4.34e-001  1.27e-002
23.62  4.34e-001  1.26e-002
23.63  4.34e-001  1.25e-002
23.64  4.34e-001  1.23e-002
23.65  4.35e-001  1.23e-002
23.66  4.35e-001  1.24e-002
23.67  4.35e-001  1.25e-002
23.68  4.35e-001  1.28e-002
23.69  4.35e-001  1.32e-002
23.70  4.39e-001  1.35e-002
23.71  4.39e-001  1.39e-002
23.72  4.43e-001  1.42e-002
23.73  4.47e-001  1.44e-002
23.74  4.51e-001  1.44e-002
23.75  4.51e-001  1.44e-002
23.76  4.51e-001  1.44e-002
23.77  4.52e-001  1.43e-002
23.78  4.52e-001  1.42e-002
23.79  4.48e-001  1.42e-002
23.80  4.48e-001  1.42e-002
23.81  4.45e-001  1.43e-002
23.82  4.45e-001  1.45e-002
23.83  4.42e-001  1.47e-002
23.84  4.42e-001  1.53e-002
23.85  4.46e-001  1.61e-002
23.86  4.46e-001  1.70e-002
23.87  4.50e-001  1.83e-002
23.88  4.57e-001  1.99e-002
23.89  4.61e-001  2.14e-002
23.90  4.69e-001  2.28e-002
23.91  4.73e-001  2.42e-002
23.92  4.77e-001  2.53e-002
23.93  4.81e-001  2.60e-002
23.94  4.85e-001  2.66e-002
23.95  4.89e-001  2.67e-002
23.96  4.93e-001  2.66e-002
23.97  4.93e-001  2.64e-002
23.98  4.97e-001  2.60e-002
23.99  5.01e-001  2.56e-002
24.00  5.05e-001  2.51e-002
24.01  5.09e-001  2.49e-002
24.02  5.16e-001  2.46e-002
24.03  5.20e-001  2.43e-002
24.04  5.28e-001  2.39e-002
24.05  5.36e-001  2.36e-002
24.06  5.40e-001  2.30e-002
24.07  5.44e-001  2.22e-002
24.08  5.44e-001  2.14e-002
24.09  5.48e-001  2.05e-002
24.10  5.48e-001  1.96e-002
24.11  5.48e-001  1.88e-002
24.12  5.48e-001  1.87e-002
24.13  5.49e-001  1.86e-002
24.14  5.49e-001  1.86e-002
24.15  5.49e-001  1.94e-002
24.16  5.53e-001  2.04e-002
24.17  5.57e-001  2.14e-002
24.18  5.61e-001  2.26e-002
24.19  5.65e-001  2.38e-002
24.20  5.69e-001  2.47e-002
24.21  5.69e-001  2.52e-002
24.22  5.70e-001  2.57e-002
24.23  5.70e-001  2.55e-002
24.24  5.66e-001  2.50e-002
24.25  5.66e-001  2.44e-002
24.26  5.63e-001  2.35e-002
24.27  5.59e-001  2.25e-002
24.28  5.56e-001  2.16e-002
24.29  5.56e-001  2.10e-002
24.30  5.53e-001  2.04e-002
24.31  5.53e-001  2.00e-002
24.32  5.57e-001  2.01e-002
24.33  5.61e-001  2.02e-002
24.34  5.61e-001  2.04e-002
24.35  5.65e-001  2.07e-002
24.36  5.65e-001  2.10e-002
24.37  5.69e-001  2.13e-002
24.38  5.70e-001  2.15e-002
24.39  5.70e-001  2.17e-002
24.40  5.70e-001  2.18e-002
24.41  5.66e-001  2.18e-002
24.42  5.67e-001  2.18e-002
24.43  5.63e-001  2.18e-002
24.44  5.63e-001  2.18e-002
24.45  5.64e-001  2.18e-002
24.46  5.60e-001  2.19e-002
24.47  5.60e-001  2.20e-002
24.48  5.60e-001  2.22e-002
24.49  5.57e-001  2.27e-002
24.50  5.57e-001  2.32e-002
24.51  5.53e-001  2.38e-002
24.52  5.50e-001  2.43e-002
24.53  5.42e-001  2.48e-002
24.54  5.39e-001  2.53e-002
24.55  5.31e-001  2.49e-002
24.56  5.24e-001  2.45e-002
24.57  5.17e-001  2.40e-002
24.58  5.09e-001  2.27e-002
24.59  5.02e-001  2.16e-002
24.60  4.94e-001  2.06e-002
24.61  4.91e-001  1.97e-002
24.62  4.87e-001  1.90e-002
24.63  4.83e-001  1.85e-002
24.64  4.84e-001  1.84e-002
24.65  4.84e-001  1.83e-002
24.66  4.80e-001  1.84e-002
24.67  4.80e-001  1.86e-002
24.68  4.80e-001  1.88e-002
24.69  4.77e-001  1.91e-002
24.70  4.73e-001  1.93e-002
24.71  4.73e-001  1.95e-002
24.72  4.70e-001  1.97e-002
24.73  4.62e-001  1.97e-002
24.74  4.58e-001  1.98e-002
24.75  4.55e-001  1.97e-002
24.76  4.51e-001  1.97e-002
24.77  4.51e-001  1.96e-002
24.78  4.48e-001  1.94e-002
24.79  4.48e-001  1.91e-002
24.80  4.48e-001  1.89e-002
24.81  4.48e-001  1.87e-002
24.82  4.48e-001  1.84e-002
24.83  4.45e-001  1.82e-002
24.84  4.45e-001  1.81e-002
24.85  4.41e-001  1.81e-002
24.86  4.37e-001  1.80e-002
24.87  4.34e-001  1.79e-002
24.88  4.26e-001  1.78e-002
24.89  4.23e-001  1.76e-002
24.90  4.19e-001  1.74e-002
24.91  4.15e-001  1.71e-002
24.92  4.11e-001  1.69e-002
24.93  4.08e-001  1.69e-002
24.94  4.08e-001  1.71e-002
24.95  4.04e-001  1.73e-002
24.96  4.00e-001  1.76e-002
24.97  4.01e-001  1.81e-002
24.98  3.97e-001  1.87e-002
24.99  3.93e-001  1.90e-002
25.00  3.89e-001  1.92e-002
25.01  3.85e-001  1.94e-002
25.02  3.79e-001  1.91e-002
25.03  3.73e-001  1.88e-002
25.04  3.66e-001  1.84e-002
25.05  3.59e-001  1.82e-002
25.06  3.52e-001  1.80e-002
25.07  3.46e-001  1.78e-002
25.08  3.40e-001  1.78e-002
25.09  3.35e-001  1.80e-002
25.10  3.30e-001  1.82e-002
25.11  3.27e-001  1.81e-002
25.12  3.24e-001  1.79e-002
25.13  3.21e-001  1.77e-002
25.14  3.18e-001  1.72e-002
25.15  3.16e-001  1.65e-002
25.16  3.13e-001  1.59e-002
25.17  3.11e-001  1.56e-002
25.18  3.09e-001  1.54e-002
25.19  3.07e-001  1.53e-002
25.20  3.05e-001  1.54e-002
25.21  3.03e-001  1.59e-002
25.22  3.02e-001  1.64e-002
25.23  3.01e-001  1.70e-002
25.24  3.00e-001  1.76e-002
25.25  2.99e-001  1.82e-002
25.26  2.99e-001  1.88e-002
25.27  2.99e-001  1.91e-002
25.28  3.00e-001  1.95e-002
25.29  3.00e-001  1.98e-002
25.30  3.00e-001  1.98e-002
25.31  3.00e-001  1.98e-002
25.32  3.00e-001  1.98e-002
25.33  2.98e-001  1.95e-002
25.34  2.97e-001  1.92e-002
25.35  2.95e-001  1.88e-002
25.36  2.91e-001  1.83e-002
25.37  2.88e-001  1.78e-002
25.38  2.85e-001  1.73e-002
25.39  2.82e-001  1.69e-002
25.40  2.79e-001  1.65e-002
25.41  2.77e-001  1.61e-002
25.42  2.74e-001  1.59e-002
25.43  2.72e-001  1.58e-002
25.44  2.70e-001  1.56e-002
25.45  2.68e-001  1.56e-002
25.46  2.64e-001  1.55e-002
25.47  2.62e-001  1.55e-002
25.48  2.58e-001  1.54e-002
25.49  2.52e-001  1.53e-002
25.50  2.48e-001  1.51e-002
25.51  2.42e-001  1.49e-002
25.52  2.35e-001  1.47e-002
25.53  2.29e-001  1.45e-002
25.54  2.23e-001  1.43e-002
25.55  2.17e-001  1.41e-002
25.56  2.12e-001  1.40e-002
25.57  2.07e-001  1.39e-002
25.58  2.04e-001  1.38e-002
25.59  2.02e-001  1.37e-002
25.60  1.99e-001  1.36e-002
25.61  1.97e-001  1.36e-002
25.62  1.95e-001  1.36e-002
25.63  1.93e-001  1.35e-002
25.64  1.90e-001  1.34e-002
25.65  1.86e-001  1.33e-002
25.66  1.83e-001  1.32e-002
25.67  1.77e-001  1.31e-002
25.68  1.72e-001  1.29e-002
25.69  1.66e-001  1.27e-002
25.70  1.59e-001  1.24e-002
25.71  1.53e-001  1.21e-002
25.72  1.46e-001  1.17e-002
25.73  1.39e-001  1.14e-002
25.74  1.35e-001  1.10e-002
25.75  1.30e-001  1.07e-002
25.76  1.25e-001  1.04e-002
25.77  1.23e-001  1.04e-002
25.78  1.21e-001  1.05e-002
25.79  1.20e-001  1.05e-002
25.80  1.20e-001  1.08e-002
25.81  1.20e-001  1.11e-002
25.82  1.20e-001  1.15e-002
25.83  1.21e-001  1.19e-002
25.84  1.23e-001  1.22e-002
25.85  1.24e-001  1.26e-002
25.86  1.26e-001  1.28e-002
25.87  1.28e-001  1.30e-002
25.88  1.29e-001  1.32e-002
25.89  1.31e-001  1.33e-002
25.90  1.33e-001  1.34e-002
25.91  1.35e-001  1.35e-002
25.92  1.37e-001  1.36e-002
25.93  1.39e-001  1.37e-002
25.94  1.40e-001  1.38e-002
25.95  1.41e-001  1.40e-002
25.96  1.42e-001  1.41e-002
25.97  1.42e-001  1.42e-002
25.98  1.42e-001  1.43e-002
25.99  1.42e-001  1.44e-002
26.00  1.41e-001  1.45e-002
26.01  1.39e-001  1.45e-002
26.02  1.38e-001  1.46e-002
26.03  1.36e-001  1.46e-002
26.04  1.33e-001  1.46e-002
26.05  1.31e-001  1.46e-002
26.06  1.28e-001  1.47e-002
26.07  1.25e-001  1.47e-002
26.08  1.23e-001  1.47e-002
26.09  1.21e-001  1.47e-002
26.10  1.18e-001  1.48e-002
26.11  1.16e-001  1.50e-002
26.12  1.14e-001  1.51e-002
26.13  1.12e-001  1.52e-002
26.14  1.10e-001  1.52e-002
26.15  1.08e-001  1.53e-002
26.16  1.06e-001  1.52e-002
26.17  1.03e-001  1.50e-002
26.18  1.00e-001  1.50e-002
26.19  9.71e-002  1.46e-002
26.20  9.38e-002  1.43e-002
26.21  9.06e-002  1.39e-002
26.22  8.78e-002  1.35e-002
26.23  8.46e-002  1.29e-002
26.24  8.17e-002  1.25e-002
26.25  7.93e-002  1.20e-002
26.26  7.77e-002  1.15e-002
